ride_id,sample_index,cadence_rpm,distance_m,elevation_m,speed_mps,fractional_cadence,heart_rate_bpm,latitude_semicircles,longitude_semicircles,power_w,temperature_c,timestamp_utc,unknown_107,accumulated_power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_pco,left_power_phase,left_power_phase_peak,right_pco,right_power_phase,right_power_phase_peak,speed_kph,latitude_deg,longitude_deg,timestamp_unix,timestamp_fit,gear_raw,gear_label,front_gear_index,rear_gear_index,grade_percent
20260513_22862540318,4082,80,20193.92,96.0,7.791,0.0,,499817794,1678588853,328,28,2026-05-13 04:44:40,1,628452.0,26.0,176,84.0,19.0,80.0,15.0,"(348.75000544921886, 192.65625301025395)","(71.71875112060549, 129.37500202148442)",0.0,"(0.0, 184.218752878418)","(64.68750101074221, 119.5312518676758)",28.047600000000003,41.8942435272038,140.69769230671227,1778647,,,,,,
20260513_22862540318,4083,80,20202.12,96.20000000000005,7.856,0.0,,499816994,1678589332,303,28,2026-05-13 04:44:41,1,628755.0,23.0,176,83.0,19.0,77.0,15.0,"(352.9687555151368, 192.65625301025395)","(71.71875112060549, 127.96875199951175)",7.0,"(1.4062500219726566, 184.218752878418)","(63.28125098876955, 118.12500184570315)",28.2816,41.894176471978426,140.69773245602846,1778647,,,,,,
20260513_22862540318,4084,54,20210.14,96.60000000000002,7.735,0.0,,499816238,1678589867,235,28,2026-05-13 04:44:42,1,628990.0,23.0,176,83.0,19.0,75.0,17.0,"(352.9687555151368, 191.2500029882813)","(68.90625107666017, 125.15625195556643)",8.0,"(1.4062500219726566, 184.218752878418)","(63.28125098876955, 118.12500184570315)",27.846,41.89411310479045,140.69777729921043,1778647,,,,,,
20260513_22862540318,4085,34,20217.62,96.79999999999995,7.427,0.0,,499815513,1678590336,46,28,2026-05-13 04:44:43,1,629036.0,23.0,178,82.0,20.0,80.0,17.0,"(352.9687555151368, 191.2500029882813)","(68.90625107666017, 125.15625195556643)",8.0,"(1.4062500219726566, 184.218752878418)","(63.28125098876955, 118.12500184570315)",26.7372,41.894052335992455,140.6978166103363,1778647,,,,,,
20260513_22862540318,4087,74,20232.59,97.20000000000005,7.166,0.0,,499814076,1678591252,221,28,2026-05-13 04:44:45,1,629529.0,16.0,176,80.0,21.0,80.0,10.0,"(351.56250549316417, 188.437502944336)","(67.50000105468752, 123.75000193359378)",1.0,"(4.21875006591797, 184.218752878418)","(61.87500096679689, 113.90625177978518)",25.797600000000003,41.89393188804388,140.69789338856936,1778647,,,,,,
20260513_22862540318,4088,81,20239.63,97.20000000000005,7.157,0.0,,499813414,1678591747,261,28,2026-05-13 04:44:46,1,629790.0,24.0,176,81.0,19.0,78.0,13.0,"(0.0, 192.65625301025395)","(67.50000105468752, 123.75000193359378)",3.0,"(5.625000087890626, 185.62500290039068)","(64.68750101074221, 116.7187518237305)",25.7652,41.893876399844885,140.69793487899005,1778647,,,,,,
20260513_22862540318,4089,81,20246.47,97.39999999999998,7.045,0.0,,499812771,1678592234,278,28,2026-05-13 04:44:47,1,630068.0,24.0,177,81.0,19.0,78.0,13.0,"(0.0, 194.0625030322266)","(68.90625107666017, 126.5625019775391)",3.0,"(7.031250109863283, 188.437502944336)","(70.31250109863284, 123.75000193359378)",25.362,41.89382250420749,140.6979756988585,1778647,,,,,,
20260513_22862540318,4090,81,20253.56,97.39999999999998,7.007,0.0,,499812087,1678592656,290,28,2026-05-13 04:44:48,1,630358.0,24.0,177,81.0,19.0,76.0,14.0,"(354.3750055371095, 191.2500029882813)","(68.90625107666017, 125.15625195556643)",3.0,"(4.21875006591797, 188.437502944336)","(68.90625107666017, 122.34375191162113)",25.2252,41.8937651719898,140.69801107048988,1778647,,,,,,
20260513_22862540318,4091,81,20260.23,97.60000000000002,7.035,0.0,,499811414,1678593073,312,28,2026-05-13 04:44:49,1,630670.0,24.0,176,83.0,20.0,80.0,14.0,"(351.56250549316417, 189.84375296630864)","(67.50000105468752, 123.75000193359378)",3.0,"(2.812500043945313, 187.03125292236334)","(66.09375103271486, 120.93750188964847)",25.326,41.893708761781454,140.6980460230261,1778647,,,,,,
20260513_22862540318,4092,80,20267.72,97.60000000000002,7.101,0.0,,499810704,1678593537,329,28,2026-05-13 04:44:50,1,630999.0,25.0,175,86.0,21.0,81.0,14.0,"(350.1562554711915, 189.84375296630864)","(71.71875112060549, 126.5625019775391)",3.0,"(2.812500043945313, 187.03125292236334)","(66.09375103271486, 119.5312518676758)",25.5636,41.893649250268936,140.69808491505682,1778647,,,,,,
20260513_22862540318,4093,81,20274.86,97.79999999999995,7.054,0.0,,499810028,1678593985,326,28,2026-05-13 04:44:51,1,631325.0,25.0,176,84.0,19.0,76.0,13.0,"(350.1562554711915, 191.2500029882813)","(71.71875112060549, 126.5625019775391)",3.0,"(2.812500043945313, 187.03125292236334)","(66.09375103271486, 119.5312518676758)",25.3944,41.8935925886035,140.69812246598303,1778647,,,,,,
20260513_22862540318,4094,80,20281.48,98.0,6.998,0.0,,499809374,1678594404,289,28,2026-05-13 04:44:52,1,631614.0,25.0,175,84.0,19.0,76.0,13.0,"(350.1562554711915, 191.2500029882813)","(71.71875112060549, 126.5625019775391)",3.0,"(None, None)","(None, None)",25.1928,41.893537770956755,140.69815758615732,1778647,,,,,,
20260513_22862540318,4095,21,20288.2,98.20000000000005,6.849,0.0,,499808710,1678594823,2,28,2026-05-13 04:44:53,1,631616.0,25.0,175,84.0,19.0,76.0,12.0,"(351.56250549316417, 191.2500029882813)","(71.71875112060549, 126.5625019775391)",4.0,"(2.812500043945313, 185.62500290039068)","(64.68750101074221, 118.12500184570315)",24.6564,41.893482115119696,140.6981927063316,1778647,,,,,,
20260513_22862540318,4096,0,20295.02,98.39999999999998,6.401,0.0,,499808067,1678595234,0,28,2026-05-13 04:44:54,1,631616.0,,,,,,,,,,,,23.0436,41.8934282194823,140.69822715595365,1778647,,,,,,
20260513_22862540318,4098,0,20306.48,99.0,5.505,0.0,,499806938,1678595928,0,28,2026-05-13 04:44:56,1,631616.0,,,,,,,,,,,,19.818,41.893333587795496,140.69828532636166,1778647,,,,,,
20260513_22862540318,4097,0,20300.87,98.60000000000002,5.981,0.0,,499807497,1678595620,0,28,2026-05-13 04:44:55,1,631616.0,,,,,,,,,,,,21.5316,41.893380442634225,140.6982595100999,1778647,,,,,,
20260513_22862540318,4080,81,20178.3,95.79999999999995,7.95,0.0,,499819321,1678587874,368,28,2026-05-13 04:44:38,1,627769.0,27.0,176,89.0,21.0,85.0,15.0,"(345.9375054052735, 191.2500029882813)","(70.31250109863284, 126.5625019775391)",0.0,"(355.7812555590821, 184.218752878418)","(63.28125098876955, 118.12500184570315)",28.62,41.89437151886523,140.69761024788022,1778647,,,,,,
20260513_22862540318,4058,0,20017.34,99.79999999999995,4.432,0.0,,499834788,1678577691,0,28,2026-05-13 04:44:16,1,622410.0,,,,,,,,,,,,15.9552,41.89566794782877,140.69675671868026,1778647,,,,,,
20260513_22862540318,4079,81,20170.11,95.79999999999995,7.987,0.0,,499820099,1678587345,358,28,2026-05-13 04:44:37,1,627401.0,27.0,176,89.0,21.0,85.0,15.0,"(354.3750055371095, 195.46875305419925)","(74.5312511645508, 129.37500202148442)",0.0,"(0.0, 185.62500290039068)","(66.09375103271486, 120.93750188964847)",28.7532,41.8944367300719,140.69756590761244,1778647,,,,,,
20260513_22862540318,4077,82,20153.86,95.60000000000002,8.052,0.0,,499821655,1678586268,326,28,2026-05-13 04:44:35,1,626695.0,23.0,176,83.0,19.0,78.0,12.0,"(357.1875055810548, 195.46875305419925)","(71.71875112060549, 127.96875199951175)",1.0,"(5.625000087890626, 189.84375296630864)","(70.31250109863284, 125.15625195556643)",28.9872,41.89456715248525,140.69747563451529,1778647,,,,,,
20260513_22862540318,4060,0,20026.31,99.20000000000005,5.123,0.0,,499833825,1678577855,0,28,2026-05-13 04:44:18,1,622410.0,,,,,,,,,,,,18.4428,41.89558723010123,140.69677046500146,1778647,,,,,,
20260513_22862540318,4061,53,20031.44,98.79999999999995,5.524,0.0,,499833361,1678578256,267,28,2026-05-13 04:44:19,1,622677.0,0.0,178,48.0,24.0,87.0,6.0,"(None, None)","(None, None)",12.0,"(None, None)","(None, None)",19.8864,41.89554833807051,140.69680407643318,1778647,,,,,,
20260513_22862540318,4062,58,20036.97,98.39999999999998,5.925,0.0,,499832878,1678578744,283,28,2026-05-13 04:44:20,1,622960.0,0.0,178,48.0,24.0,87.0,5.0,"(357.1875055810548, 192.65625301025395)","(74.5312511645508, 133.59375208740238)",2.0,"(343.1250053613282, 168.7500026367188)","(49.218750769042984, 102.65625160400393)",21.33,41.89550785347819,140.69684498012066,1778647,,,,,,
20260513_22862540318,4063,63,20043.2,98.0,6.438,0.0,,499832307,1678579236,266,28,2026-05-13 04:44:21,1,623226.0,26.0,177,88.0,24.0,87.0,5.0,"(1.4062500219726566, 191.2500029882813)","(66.09375103271486, 125.15625195556643)",2.0,"(347.3437554272462, 171.5625026806641)","(46.40625072509767, 101.25000158203127)",23.1768,41.89545999281109,140.69688621908426,1778647,,,,,,
20260513_22862540318,4064,68,20049.88,97.60000000000002,6.858,0.0,,499831673,1678579722,217,28,2026-05-13 04:44:22,1,623443.0,27.0,177,92.0,23.0,86.0,11.0,"(1.4062500219726566, 191.2500029882813)","(66.09375103271486, 125.15625195556643)",4.0,"(357.1875055810548, 181.4062528344727)","(52.0312508129883, 104.0625016259766)",24.6888,41.895406851544976,140.69692695513368,1778647,,,,,,
20260513_22862540318,4065,72,20057.72,97.20000000000005,7.325,0.0,,499830955,1678580232,226,28,2026-05-13 04:44:23,1,623669.0,24.0,176,82.0,19.0,74.0,11.0,"(0.0, 188.437502944336)","(60.46875094482424, 116.7187518237305)",4.0,"(1.4062500219726566, 185.62500290039068)","(56.25000087890626, 109.68750171386722)",26.37,41.895346669480205,140.69696970283985,1778647,,,,,,
20260513_22862540318,4066,76,20064.95,96.79999999999995,7.614,0.0,,499830267,1678580708,229,28,2026-05-13 04:44:24,1,623898.0,23.0,176,76.0,19.0,73.0,12.0,"(355.7812555590821, 187.03125292236334)","(61.87500096679689, 118.12500184570315)",3.0,"(1.4062500219726566, 185.62500290039068)","(56.25000087890626, 109.68750171386722)",27.4104,41.895289001986384,140.69700960069895,1778647,,,,,,
20260513_22862540318,4067,78,20072.08,96.39999999999998,7.763,0.0,,499829553,1678581161,212,28,2026-05-13 04:44:25,1,624110.0,23.0,174,76.0,17.0,71.0,10.0,"(357.1875055810548, 188.437502944336)","(64.68750101074221, 122.34375191162113)",3.0,"(7.031250109863283, 188.437502944336)","(67.50000105468752, 119.5312518676758)",27.9468,41.89522915519774,140.69704757072031,1778647,,,,,,
20260513_22862540318,4068,79,20080.13,96.20000000000005,7.81,0.0,,499828781,1678581639,186,28,2026-05-13 04:44:26,1,624296.0,21.0,174,74.0,11.0,43.0,12.0,"(357.1875055810548, 188.437502944336)","(64.68750101074221, 122.34375191162113)",4.0,"(7.031250109863283, 188.437502944336)","(67.50000105468752, 119.5312518676758)",28.116,41.895164446905255,140.69708763621747,1778647,,,,,,
20260513_22862540318,4069,81,20087.93,95.79999999999995,8.043,0.0,,499828029,1678582181,192,28,2026-05-13 04:44:27,1,624488.0,22.0,173,73.0,16.0,66.0,13.0,"(0.0, 189.84375296630864)","(66.09375103271486, 122.34375191162113)",3.0,"(7.031250109863283, 185.62500290039068)","(68.90625107666017, 120.93750188964847)",28.9548,41.895101414993405,140.69713306613266,1778647,,,,,,
20260513_22862540318,4070,81,20095.97,95.60000000000002,8.09,0.0,,499827251,1678582733,223,28,2026-05-13 04:44:28,1,624711.0,22.0,174,76.0,18.0,72.0,12.0,"(1.4062500219726566, 192.65625301025395)","(70.31250109863284, 125.15625195556643)",2.0,"(2.812500043945313, 182.81250285644535)","(66.09375103271486, 118.12500184570315)",29.124,41.89503620378673,140.69717933423817,1778647,,,,,,
20260513_22862540318,4071,83,20104.77,95.39999999999998,8.118,0.0,,499826416,1678583253,247,28,2026-05-13 04:44:29,1,624958.0,22.0,174,76.0,18.0,72.0,12.0,"(2.812500043945313, 194.0625030322266)","(73.12500114257814, 127.96875199951175)",2.0,"(1.4062500219726566, 182.81250285644535)","(66.09375103271486, 118.12500184570315)",29.2248,41.89496621489525,140.69722292013466,1778647,,,,,,
20260513_22862540318,4072,84,20112.96,95.20000000000005,8.202,0.0,,499825634,1678583793,253,28,2026-05-13 04:44:30,1,625211.0,23.0,174,77.0,17.0,69.0,11.0,"(1.4062500219726566, 192.65625301025395)","(74.5312511645508, 129.37500202148442)",2.0,"(1.4062500219726566, 182.81250285644535)","(66.09375103271486, 119.5312518676758)",29.5272,41.89490066841245,140.6972681824118,1778647,,,,,,
20260513_22862540318,4073,84,20121.21,95.20000000000005,8.174,0.0,,499824833,1678584280,272,28,2026-05-13 04:44:31,1,625483.0,23.0,176,77.0,17.0,69.0,11.0,"(0.0, 191.2500029882813)","(73.12500114257814, 127.96875199951175)",1.0,"(4.21875006591797, 185.62500290039068)","(67.50000105468752, 122.34375191162113)",29.426399999999997,41.89483352936804,140.69730900228024,1778647,,,,,,
20260513_22862540318,4074,84,20129.27,95.20000000000005,8.22,0.0,,499824041,1678584772,283,28,2026-05-13 04:44:32,1,625766.0,23.0,176,80.0,17.0,73.0,11.0,"(352.9687555151368, 191.2500029882813)","(70.31250109863284, 126.5625019775391)",1.0,"(5.625000087890626, 188.437502944336)","(70.31250109863284, 125.15625195556643)",29.592,41.89476714469493,140.69735024124384,1778647,,,,,,
20260513_22862540318,4075,83,20137.43,95.20000000000005,8.183,0.0,,499823226,1678585242,293,28,2026-05-13 04:44:33,1,626059.0,23.0,176,80.0,18.0,75.0,11.0,"(355.7812555590821, 192.65625301025395)","(71.71875112060549, 126.5625019775391)",1.0,"(5.625000087890626, 188.437502944336)","(70.31250109863284, 125.15625195556643)",29.4588,41.89469883218408,140.69738963618877,1778647,,,,,,
20260513_22862540318,4076,83,20146.1,95.39999999999998,8.09,0.0,,499822412,1678585765,310,28,2026-05-13 04:44:34,1,626369.0,23.0,175,81.0,19.0,76.0,12.0,"(355.7812555590821, 192.65625301025395)","(71.71875112060549, 126.5625019775391)",0.0,"(5.625000087890626, 188.437502944336)","(70.31250109863284, 125.15625195556643)",29.124,41.89463060349226,140.69743347354233,1778647,,,,,,
20260513_22862540318,4078,82,20161.83,95.60000000000002,8.015,0.0,,499820888,1678586808,348,28,2026-05-13 04:44:36,1,627043.0,25.0,176,85.0,21.0,82.0,13.0,"(357.1875055810548, 195.46875305419925)","(74.5312511645508, 129.37500202148442)",0.0,"(4.21875006591797, 189.84375296630864)","(71.71875112060549, 125.15625195556643)",28.854000000000003,41.894502863287926,140.6975208967924,1778647,,,,,,
20260513_22862540318,4018,0,19487.07,130.20000000000005,14.201,0.0,,499847667,1678651874,0,28,2026-05-13 04:43:36,1,620736.0,,,,,,,,,,,,51.1236,41.89674745313823,140.70297466591,1778647,,,,,,
20260513_22862540318,3958,82,18734.94,172.39999999999998,10.749,0.0,,499890134,1678717646,125,28,2026-05-13 04:42:36,1,614806.0,16.0,172,58.0,12.0,46.0,15.0,"(355.7812555590821, 184.218752878418)","(59.06250092285158, 115.31250180175785)",2.0,"(9.843750153808596, 187.03125292236334)","(73.12500114257814, 127.96875199951175)",38.6964,41.90030699595809,140.708487611264,1778647,,,,,,
20260513_22862540318,4016,0,19459.13,131.0,14.099,0.0,,499848500,1678655742,0,28,2026-05-13 04:43:34,1,620736.0,,,,,,,,,,,,50.7564,41.89681727439165,140.70329887792468,1778647,,,,,,
20260513_22862540318,3956,83,18713.29,172.39999999999998,10.88,0.0,,499889448,1678714673,130,28,2026-05-13 04:42:34,1,614552.0,15.0,170,61.0,13.0,52.0,14.0,"(0.0, 184.218752878418)","(56.25000087890626, 113.90625177978518)",3.0,"(9.843750153808596, 187.03125292236334)","(73.12500114257814, 127.96875199951175)",39.168000000000006,41.90024949610233,140.7082384172827,1778647,,,,,,
20260513_22862540318,3957,82,18724.37,172.39999999999998,10.833,0.0,,499889798,1678716181,129,28,2026-05-13 04:42:35,1,614681.0,16.0,170,60.0,12.0,49.0,14.0,"(357.1875055810548, 184.218752878418)","(57.65625090087892, 113.90625177978518)",3.0,"(9.843750153808596, 187.03125292236334)","(73.12500114257814, 127.96875199951175)",38.9988,41.90027883276343,140.70836481638253,1778647,,,,,,
20260513_22862540318,3959,18,18745.13,172.39999999999998,10.469,0.0,,499890300,1678719131,12,28,2026-05-13 04:42:37,1,614818.0,14.0,169,59.0,12.0,46.0,15.0,"(355.7812555590821, 184.218752878418)","(59.06250092285158, 115.31250180175785)",2.0,"(4.21875006591797, 184.218752878418)","(67.50000105468752, 123.75000193359378)",37.6884,41.900320909917355,140.7086120825261,1778647,,,,,,
20260513_22862540318,3960,0,18755.7,172.39999999999998,10.273,0.0,,499890270,1678720661,0,28,2026-05-13 04:42:38,1,614818.0,,,,,,,,,,,,36.9828,41.9003183953464,140.7087403256446,1778647,,,,,,
20260513_22862540318,3961,0,18766.15,172.39999999999998,10.077,0.0,,499890106,1678722149,0,28,2026-05-13 04:42:39,1,614818.0,,,,,,,,,,,,36.2772,41.9003046490252,140.7088650483638,1778647,,,,,,
20260513_22862540318,3962,0,18776.17,172.39999999999998,9.816,0.0,,499889709,1678723506,0,28,2026-05-13 04:42:40,1,614818.0,,,,,,,,,,,,35.3376,41.90027137286961,140.70897879078984,1778647,,,,,,
20260513_22862540318,3963,0,18786.07,172.39999999999998,9.648,0.0,,499889107,1678724693,0,28,2026-05-13 04:42:41,1,614818.0,,,,,,,,,,,,34.7328,41.90022091381252,140.7090782839805,1778647,,,,,,
20260513_22862540318,3964,0,18795.68,172.39999999999998,9.489,0.0,,499888310,1678725563,0,28,2026-05-13 04:42:42,1,614818.0,,,,,,,,,,,,34.1604,41.90015411004424,140.70915120653808,1778647,,,,,,
20260513_22862540318,3965,19,18805.3,172.20000000000005,9.732,0.0,,499887416,1678726270,0,28,2026-05-13 04:42:43,1,614818.0,,,,,,,,,,,,35.035199999999996,41.90007917582989,140.7092104665935,1778647,,,,,,
20260513_22862540318,3966,42,18815.25,172.0,10.096,0.0,,499886533,1678727103,0,28,2026-05-13 04:42:44,1,614818.0,,,,,,,,,,,,36.345600000000005,41.90000516362488,140.70928028784692,1778647,,,,,,
20260513_22862540318,3967,0,18825.26,171.60000000000002,10.413,0.0,,499885497,1678727633,0,28,2026-05-13 04:42:45,1,614818.0,,,,,,,,,,,,37.4868,41.899918327108026,140.70932471193373,1778647,,,,,,
20260513_22862540318,3968,0,18836.3,171.0,10.852,0.0,,499884296,1678727820,0,28,2026-05-13 04:42:46,1,614818.0,,,,,,,,,,,,39.0672,41.899817660450935,140.70934038609266,1778647,,,,,,
20260513_22862540318,3969,0,18847.83,170.20000000000005,11.318,0.0,,499883053,1678727636,0,28,2026-05-13 04:42:47,1,614818.0,,,,,,,,,,,,40.7448,41.89971347339451,140.70932496339083,1778647,,,,,,
20260513_22862540318,3970,0,18859.2,169.20000000000005,11.477,0.0,,499881897,1678727077,0,28,2026-05-13 04:42:48,1,614818.0,,,,,,,,,,,,41.3172,41.89961657859385,140.7092781085521,1778647,,,,,,
20260513_22862540318,3971,0,18870.21,168.0,11.505,0.0,,499880909,1678726153,0,28,2026-05-13 04:42:49,1,614818.0,,,,,,,,,,,,41.418000000000006,41.899533765390515,140.7092006597668,1778647,,,,,,
20260513_22862540318,3972,0,18881.8,166.79999999999995,11.645,0.0,,499880086,1678724882,0,28,2026-05-13 04:42:50,1,614818.0,,,,,,,,,,,,41.922,41.899464782327414,140.70909412577748,1778647,,,,,,
20260513_22862540318,3973,0,18893.83,165.60000000000002,11.71,0.0,,499879512,1678723326,0,28,2026-05-13 04:42:51,1,614818.0,,,,,,,,,,,,42.156000000000006,41.89941667020321,140.70896370336413,1778647,,,,,,
20260513_22862540318,3955,84,18702.19,172.39999999999998,11.048,0.0,,499889101,1678713151,130,28,2026-05-13 04:42:33,1,614422.0,15.0,170,61.0,13.0,52.0,14.0,"(0.0, 184.218752878418)","(56.25000087890626, 113.90625177978518)",3.0,"(2.812500043945313, 177.18750276855474)","(66.09375103271486, 119.5312518676758)",39.7728,41.90022041089833,140.70811084471643,1778647,,,,,,
20260513_22862540318,3974,0,18905.89,164.20000000000005,11.99,0.0,,499879051,1678721709,0,28,2026-05-13 04:42:52,1,614818.0,,,,,,,,,,,,43.164,41.89937802962959,140.70882816798985,1778647,,,,,,
20260513_22862540318,3954,83,18690.5,172.39999999999998,11.066,0.0,,499888747,1678711556,109,28,2026-05-13 04:42:32,1,614292.0,20.0,168,70.0,10.0,47.0,12.0,"(2.812500043945313, 185.62500290039068)","(57.65625090087892, 115.31250180175785)",4.0,"(2.812500043945313, 177.18750276855474)","(66.09375103271486, 119.5312518676758)",39.8376,41.9001907389611,140.70797715336084,1778647,,,,,,
20260513_22862540318,3952,69,18667.94,172.20000000000005,11.318,0.0,,499888006,1678708480,41,28,2026-05-13 04:42:30,1,614045.0,0.0,right,57.5,0.0,0.0,11.0,"(14.062500219726566, 192.65625301025395)","(71.71875112060549, 130.78125204345707)",,"(350.1562554711915, 161.7187525268555)","(73.12500114257814, 123.75000193359378)",40.7448,41.9001286290586,140.7077193260193,1778647,,,,,,
20260513_22862540318,3936,0,18475.46,184.20000000000005,11.607,0.0,,499899510,1678691841,0,28,2026-05-13 04:42:14,1,614004.0,,,,,,,,,,,,41.7852,41.90109288319945,140.70632466115055,1778647,,,,,,
20260513_22862540318,4099,63,20312.22,99.20000000000005,5.412,0.0,,499806403,1678596290,176,28,2026-05-13 04:44:57,1,631968.0,16.0,166,74.0,19.0,75.0,9.0,"(352.9687555151368, 191.2500029882813)","(70.31250109863284, 126.5625019775391)",0.0,"(None, None)","(None, None)",19.4832,41.89328874461353,140.69831566885114,1778647,,,,,,
20260513_22862540318,3937,0,18487.09,183.20000000000005,11.766,0.0,,499898250,1678692008,0,28,2026-05-13 04:42:15,1,614004.0,,,,,,,,,,,,42.3576,41.90098727121949,140.70633865892887,1778647,,,,,,
20260513_22862540318,3938,0,18499.15,182.4,11.915,0.0,,499896954,1678692150,0,28,2026-05-13 04:42:16,1,614004.0,,,,,,,,,,,,42.894,41.90087864175439,140.70635056123135,1778647,,,,,,
20260513_22862540318,3939,0,18511.5,181.4,11.981,0.0,,499895636,1678692249,0,28,2026-05-13 04:42:17,1,614004.0,,,,,,,,,,,,43.1316,41.90076816827059,140.70635885931551,1778647,,,,,,
20260513_22862540318,3940,0,18523.99,180.20000000000005,12.149,0.0,,499894310,1678692415,0,28,2026-05-13 04:42:18,1,614004.0,,,,,,,,,,,,43.7364,41.90065702423453,140.70637277327478,1778647,,,,,,
20260513_22862540318,3941,0,18536.0,179.20000000000005,12.205,0.0,,499893041,1678692825,0,28,2026-05-13 04:42:19,1,614004.0,,,,,,,,,,,,43.938,41.90055065788329,140.70640713907778,1778647,,,,,,
